app_id,year,maker,line,set,card_id,player,team,note
357,2021,Topps,Series 1,Clear,99,Aaron Judge,New York Yankees,/10
358,2021,Topps,Series 1,Clear,100,Christian Yelich,Milwaukee Brewers,/10
359,2021,Topps,Series 1,Clear,103,Daniel Johnson,Cleveland Indians,/10
360,2021,Topps,Series 1,Clear,112,Justin Verlander,Houston Astros,/10
361,2021,Topps,Series 1,Clear,113,Nate Pearson,Toronto Blue Jays,/10
362,2021,Topps,Series 1,Clear,116,Nico Hoerner,Chicago Cubs,/10
363,2021,Topps,Series 1,Clear,120,Freddie Freeman,Atlanta Braves,/10
364,2021,Topps,Series 1,Clear,122,Nick Heath,Kansas City Royals,/10
365,2021,Topps,Series 1,Clear,123,Beau Burrows,Detroit Tigers,/10
366,2021,Topps,Series 1,Clear,126,Monte Harrison,Miami Marlins,/10
367,2021,Topps,Series 1,Clear,130,Josh Bell,Pittsburgh Pirates,/10
368,2021,Topps,Series 1,Clear,131,Joey Gallo,Texas Rangers,/10
369,2021,Topps,Series 1,Clear,139,Humberto Mejia,Arizona Diamondbacks,/10
370,2021,Topps,Series 1,Clear,143,Ryan Mountcastle,Baltimore Orioles,/10
371,2021,Topps,Series 1,Clear,144,Anderson Tejeda,Texas Rangers,/10
372,2021,Topps,Series 1,Clear,145,Kodi Whitley,St. Louis Cardinals,/10
373,2021,Topps,Series 1,Clear,150,Shohei Ohtani,Los Angeles Angels,/10
374,2021,Topps,Series 1,Clear,151,Evan White,Seattle Mariners,/10
375,2021,Topps,Series 1,Clear,153,Tyler Stephenson,Cincinnati Reds,/10
376,2021,Topps,Series 1,Clear,167,James Kaprielian,Oakland Athletics,/10
377,2021,Topps,Series 1,Clear,169,Brady Singer,Kansas City Royals,/10
378,2021,Topps,Series 1,Clear,177,Ryan Castellani,Colorado Rockies,/10
379,2021,Topps,Series 1,Clear,183,Cristian Javier,Houston Astros,/10
380,2021,Topps,Series 1,Clear,187,Cristian Pache,Atlanta Braves,/10
381,2021,Topps,Series 1,Clear,192,Manny Machado,San Diego Padres,/10
382,2021,Topps,Series 1,Clear,193,Brandon Bielak,Houston Astros,/10
383,2021,Topps,Series 1,Clear,197,Nick Madrigal,Chicago White Sox,/10
384,2021,Topps,Series 1,Clear,200,Jacob deGrom,New York Mets,/10
385,2021,Topps,Series 1,Clear,205,Luis Patiño,San Diego Padres,/10
386,2021,Topps,Series 1,Clear,207,Yadier Molina,St. Louis Cardinals,/10
387,2021,Topps,Series 1,Clear,215,Justin Dunn,Seattle Mariners,/10
388,2021,Topps,Series 1,Clear,218,Matt Olson,Oakland Athletics,/10
389,2021,Topps,Series 1,Clear,221,Chadwick Tromp,San Francisco Giants,/10
390,2021,Topps,Series 1,Clear,224,Vladimir Guerrero Jr.,Toronto Blue Jays,/10
391,2021,Topps,Series 1,Clear,226,Rafael Devers,Boston Red Sox,/10
392,2021,Topps,Series 1,Clear,228,Blake Taylor,Houston Astros,/10
393,2021,Topps,Series 1,Clear,229,Paul Goldschmidt,St. Louis Cardinals,/10
394,2021,Topps,Series 1,Clear,231,Dane Dunning,Chicago White Sox,/10
395,2021,Topps,Series 1,Clear,238,Kris Bubic,Kansas City Royals,/10
396,2021,Topps,Series 1,Clear,239,Ian Anderson,Atlanta Braves,/10
397,2021,Topps,Series 1,Clear,240,Jose Urquidy,Houston Astros,/10
398,2021,Topps,Series 1,Clear,241,Anthony Rizzo,Chicago Cubs,/10
399,2021,Topps,Series 1,Clear,242,Gleyber Torres,New York Yankees,/10
400,2021,Topps,Series 1,Clear,243,Santiago Espinal,Toronto Blue Jays,/10
401,2021,Topps,Series 1,Clear,244,Spencer Howard,Philadelphia Phillies,/10
402,2021,Topps,Series 1,Clear,245,Aristides Aquino,Cincinnati Reds,/10
403,2021,Topps,Series 1,Clear,249,Trent Grisham,San Diego Padres,/10
404,2021,Topps,Series 1,Clear,250,Bryce Harper,Philadelphia Phillies,/10
405,2021,Topps,Series 1,Clear,256,Keibert Ruiz,Los Angeles Dodgers,/10
406,2021,Topps,Series 1,Clear,257,Brendan McKay,Tampa Bay Rays,/10
407,2021,Topps,Series 1,Clear,261,Blake Snell,Tampa Bay Rays,/10
408,2021,Topps,Series 1,Clear,263,Ronald Acuña Jr.,Atlanta Braves,/10
409,2021,Topps,Series 1,Clear,264,Leody Taveras,Texas Rangers,/10
410,2021,Topps,Series 1,Clear,269,Jesus Sanchez,Miami Marlins,/10
411,2021,Topps,Series 1,Clear,270,Mitch White,Los Angeles Dodgers,/10
412,2021,Topps,Series 1,Clear,275,Joey Votto,Cincinnati Reds,/10
413,2021,Topps,Series 1,Clear,277,Alec Bohm,Philadelphia Phillies,/10
414,2021,Topps,Series 1,Clear,284,Eloy Jimenez,Chicago White Sox,/10
415,2021,Topps,Series 1,Clear,285,Dylan Carlson,St. Louis Cardinals,/10
416,2021,Topps,Series 1,Clear,291,Miguel Cabrera,Detroit Tigers,/10
417,2021,Topps,Series 1,Clear,297,Alex Bregman,Houston Astros,/10
418,2021,Topps,Series 1,Clear,298,Luis Garcia,Washington Nationals,/10
419,2021,Topps,Series 1,Clear,301,Buster Posey,San Francisco Giants,/10
420,2021,Topps,Series 1,Clear,309,Francisco Lindor,Cleveland Indians,/10
421,2021,Topps,Series 1,Clear,310,Bo Bichette,Toronto Blue Jays,/10
422,2021,Topps,Series 1,Clear,311,Codi Heuer,Chicago White Sox,/10
423,2021,Topps,Series 1,Clear,319,Triston McKenzie,Cleveland Indians,/10
424,2021,Topps,Series 1,Clear,321,Casey Mize,Detroit Tigers,/10
425,2021,Topps,Series 1,Clear,322,Javier Baez,Chicago Cubs,/10
426,2021,Topps,Series 1,Clear,324,Nick Neidert,Miami Marlins,/10
427,2021,Topps,Series 1,Clear,325,Max Scherzer,Washington Nationals,/10
428,2021,Topps,Series 1,Clear,326,Eddy Alvarez,Miami Marlins,/10
429,2021,Topps,Series 1,Clear,327,Whit Merrifield,Kansas City Royals,/10
430,2021,Topps,Series 1,Clear,330,Juan Soto,Washington Nationals,/10
431,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-1,Mookie Betts,Los Angeles Dodgers,
432,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-2,Aaron Judge,New York Yankees,
433,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-3,Clayton Kershaw,Los Angeles Dodgers,
434,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-4,Derek Jeter,New York Yankees,
435,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-5,Andrew McCutchen,Philadelphia Phillies,
436,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-6,Mike Trout,Los Angeles Angels,
437,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-7,Cal Ripken Jr.,Baltimore Orioles,
438,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-8,Paul Goldschmidt,St. Louis Cardinals,
439,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-9,Yadier Molina,St. Louis Cardinals,
440,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-10,Buster Posey,San Francisco Giants,
441,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-11,Anthony Rizzo,Chicago Cubs,
442,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-12,Ronald Acuña Jr.,Atlanta Braves,
443,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-13,Bryce Harper,Philadelphia Phillies,
444,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-14,Will Clark,San Francisco Giants,
445,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-15,Johnny Bench,Cincinnati Reds,
446,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-16,Gerrit Cole,New York Yankees,
447,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-17,Gleyber Torres,New York Yankees,
448,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-18,Pete Alonso,New York Mets,
449,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-19,Mark McGwire,Oakland Athletics,
450,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-20,Rickey Henderson,Oakland Athletics,
451,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-21,Mike Piazza,New York Mets,
452,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-22,Robin Yount,Milwaukee Brewers,
453,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-23,Jacob deGrom,New York Mets,
454,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-24,Tony Gwynn,San Diego Padres,
455,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-25,Christian Yelich,Milwaukee Brewers,
456,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-26,Francisco Lindor,Cleveland Indians,
457,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-27,Ken Griffey Jr.,Seattle Mariners,
458,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-28,Shohei Ohtani,Los Angeles Angels,
459,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-29,Fernando Tatis Jr.,San Diego Padres,
460,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-30,Justin Verlander,Houston Astros,
461,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-31,Miguel Cabrera,Detroit Tigers,
462,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-32,Frank Robinson,Baltimore Orioles,
463,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-33,Javier Baez,Chicago Cubs,
464,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-34,Bo Bichette,Toronto Blue Jays,
465,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-35,Chipper Jones,Atlanta Braves,
466,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-36,Vladimir Guerrero,Montréal Expos,
467,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-37,Willie Mays,San Francisco Giants,
468,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-38,Vladimir Guerrero Jr.,Toronto Blue Jays,
469,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-39,Cody Bellinger,Los Angeles Dodgers,
470,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-40,Kris Bryant,Chicago Cubs,
471,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-41,Luis Robert,Chicago White Sox,
472,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-42,Alex Bregman,Houston Astros,
473,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-43,Mariano Rivera,New York Yankees,
474,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-44,Jackie Robinson,Brooklyn Dodgers,
475,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-45,Ichiro,Seattle Mariners,
476,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-46,Albert Pujols,Los Angeles Angels,
477,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-47,Joey Votto,Cincinnati Reds,
478,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-48,Jose Altuve,Houston Astros,
479,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-49,Blake Snell,Tampa Bay Rays,
480,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-50,Ryne Sandberg,Chicago Cubs,
481,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-51,Bob Gibson,St. Louis Cardinals,
482,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-52,Nolan Arenado,Colorado Rockies,
483,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-53,Rafael Devers,Boston Red Sox,
484,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-54,Don Mattingly,New York Yankees,
485,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-55,Stephen Strasburg,Washington Nationals,
486,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-56,George Brett,Kansas City Royals,
487,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-57,Ozzie Smith,St. Louis Cardinals,
488,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-58,Al Kaline,Detroit Tigers,
489,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-59,Mike Schmidt,Philadelphia Phillies,
490,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-60,Juan Soto,Washington Nationals,
491,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-61,Reggie Jackson,New York Yankees,
492,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-62,Matt Chapman,Oakland Athletics,
493,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-63,Roberto Clemente,Pittsburgh Pirates,
494,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-64,Roger Clemens,Boston Red Sox,
495,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-65,Ernie Banks,Chicago Cubs,
496,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-66,Frank Thomas,Chicago White Sox,
497,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-67,Nolan Ryan,Texas Rangers,
498,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-68,Randy Johnson,Arizona Diamondbacks,
499,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-69,Brooks Robinson,Baltimore Orioles,
500,2021,Topps,Series 1,70 Years of Topps Baseball,70YT-70,Hank Aaron,Atlanta Braves,
501,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-1,Mookie Betts,Los Angeles Dodgers,
502,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-2,Aaron Judge,New York Yankees,
503,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-3,Clayton Kershaw,Los Angeles Dodgers,
504,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-4,Derek Jeter,New York Yankees,
505,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-5,Andrew McCutchen,Philadelphia Phillies,
506,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-6,Mike Trout,Los Angeles Angels,
507,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-7,Cal Ripken Jr.,Baltimore Orioles,
508,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-8,Paul Goldschmidt,St. Louis Cardinals,
509,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-9,Yadier Molina,St. Louis Cardinals,
510,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-10,Buster Posey,San Francisco Giants,
511,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-11,Anthony Rizzo,Chicago Cubs,
512,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-12,Ronald Acuña Jr.,Atlanta Braves,
513,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-13,Bryce Harper,Philadelphia Phillies,
514,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-14,Will Clark,San Francisco Giants,
515,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-15,Johnny Bench,Cincinnati Reds,
516,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-16,Gerrit Cole,New York Yankees,
517,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-17,Gleyber Torres,New York Yankees,
518,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-18,Pete Alonso,New York Mets,
519,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-19,Mark McGwire,Oakland Athletics,
520,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-20,Rickey Henderson,Oakland Athletics,
521,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-21,Mike Piazza,New York Mets,
522,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-22,Robin Yount,Milwaukee Brewers,
523,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-23,Jacob deGrom,New York Mets,
524,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-24,Tony Gwynn,San Diego Padres,
525,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-25,Christian Yelich,Milwaukee Brewers,
526,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-26,Francisco Lindor,Cleveland Indians,
527,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-27,Ken Griffey Jr.,Seattle Mariners,
528,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-28,Shohei Ohtani,Los Angeles Angels,
529,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-29,Fernando Tatis Jr.,San Diego Padres,
530,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-30,Justin Verlander,Houston Astros,
531,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-31,Miguel Cabrera,Detroit Tigers,
532,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-32,Frank Robinson,Baltimore Orioles,
533,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-33,Javier Baez,Chicago Cubs,
534,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-34,Bo Bichette,Toronto Blue Jays,
535,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-35,Chipper Jones,Atlanta Braves,
536,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-36,Vladimir Guerrero,Montreal Expos,
537,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-37,Willie Mays,San Francisco Giants,
538,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-38,Vladimir Guerrero Jr.,Toronto Blue Jays,
539,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-39,Cody Bellinger,Los Angeles Dodgers,
540,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-40,Kris Bryant,Chicago Cubs,
541,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-41,Luis Robert,Chicago White Sox,
542,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-42,Alex Bregman,Houston Astros,
543,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-43,Mariano Rivera,New York Yankees,
544,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-44,Jackie Robinson,Brooklyn Dodgers,
545,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-45,Ichiro,Seattle Mariners,
546,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-46,Albert Pujols,Los Angeles Angels,
547,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-47,Joey Votto,Cincinnati Reds,
548,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-48,Jose Altuve,Houston Astros,
549,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-49,Blake Snell,Tampa Bay Rays,
550,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-50,Ryne Sandberg,Chicago Cubs,
551,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-51,Bob Gibson,St. Louis Cardinals,
552,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-52,Nolan Arenado,Colorado Rockies,
553,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-53,Rafael Devers,Boston Red Sox,
554,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-54,Don Mattingly,New York Yankees,
555,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-55,Stephen Strasburg,Washington Nationals,
556,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-56,George Brett,Kansas City Royals,
557,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-57,Ozzie Smith,St. Louis Cardinals,
558,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-58,Al Kaline,Detroit Tigers,
559,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-59,Mike Schmidt,Philadelphia Phillies,
560,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-60,Juan Soto,Washington Nationals,
561,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-61,Reggie Jackson,New York Yankees,
562,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-62,Matt Chapman,Oakland Athletics,
563,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-63,Roberto Clemente,Pittsburgh Pirates,
564,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-64,Roger Clemens,Boston Red Sox,
565,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-65,Ernie Banks,Chicago Cubs,
566,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-66,Frank Thomas,Chicago White Sox,
567,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-67,Nolan Ryan,Texas Rangers,
568,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-68,Randy Johnson,Arizona Diamondbacks,
569,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-69,Brooks Robinson,Baltimore Orioles,
570,2021,Topps,Series 1,70 Years of Topps Baseball Chrome,70YTC-70,Hank Aaron,Atlanta Braves,
571,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-1,Ronald Acuña Jr.,Atlanta Braves,
572,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-2,Mike Trout,Los Angeles Angels,
573,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-3,Shohei Ohtani,Los Angeles Angels,
574,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-4,Rafael Devers,Boston Red Sox,
575,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-5,Kris Bryant,Chicago Cubs,
576,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-6,Javier Baez,Chicago Cubs,
577,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-7,Luis Robert,Chicago White Sox,
578,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-8,Francisco Lindor,Cleveland Indians,
579,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-9,Nolan Arenado,Colorado Rockies,
580,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-10,Alex Bregman,Houston Astros,
581,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-11,Justin Verlander,Houston Astros,
582,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-12,Mookie Betts,Los Angeles Dodgers,
583,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-13,Cody Bellinger,Los Angeles Dodgers,
584,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-14,Christian Yelich,Milwaukee Brewers,
585,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-15,Pete Alonso,New York Mets,
586,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-16,Jacob deGrom,New York Mets,
587,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-17,Aaron Judge,New York Yankees,
588,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-18,Gerrit Cole,New York Yankees,
589,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-19,Bryce Harper,Philadelphia Phillies,
590,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-20,Fernando Tatis Jr.,San Diego Padres,
591,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-21,Buster Posey,San Francisco Giants,
592,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-22,Yadier Molina,St. Louis Cardinals,
593,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-23,Vladimir Guerrero Jr.,Toronto Blue Jays,
594,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-24,Juan Soto,Washington Nationals,
595,2021,Topps,Series 1,1951 Topps Major League All-Stars Box Toppers,51BT-25,Matt Chapman,Oakland Athletics,
596,2021,Topps,Series 1,Home Run Challenge,HRC-1,Mike Trout,Los Angeles Angels,
597,2021,Topps,Series 1,Home Run Challenge,HRC-2,Ronald Acuna Jr.,Atlanta Braves,
598,2021,Topps,Series 1,Home Run Challenge,HRC-3,Freddie Freeman,Atlanta Braves,
599,2021,Topps,Series 1,Home Run Challenge,HRC-4,J.D. Martinez,Boston Red Sox,
